country,year,sex,age,suicides_no,population,gdp_for_year ($),gdp_per_capita ($),generation
Czech Republic,2012,male,15-24 years,80-85,1e5-1e6,1e10-1e11,20500-21000,Millenials
Czech Republic,2012,female,75+ years,40-45,1e5-1e6,1e10-1e11,20500-21000,Silent
Czech Republic,2012,female,55-74 years,105-110,1e6-1e7,1e10-1e11,20500-21000,Boomers
Czech Republic,2012,female,35-54 years,90-95,1e6-1e7,1e10-1e11,20500-21000,Generation X
Czech Republic,2012,female,25-34 years,20-25,1e5-1e6,1e10-1e11,20500-21000,Millenials
Czech Republic,2012,female,15-24 years,5-10,1e5-1e6,1e10-1e11,20500-21000,Millenials
Czech Republic,2012,male,5-14 years,0-5,1e5-1e6,1e10-1e11,20500-21000,Generation Z
Czech Republic,2012,female,5-14 years,0-5,1e5-1e6,1e10-1e11,20500-21000,Generation Z
Czech Republic,2013,male,75+ years,125-130,1e5-1e6,1e10-1e11,21000-21500,Silent
Czech Republic,2013,male,55-74 years,395-400,1e6-1e7,1e10-1e11,21000-21500,Boomers
Czech Republic,2013,male,35-54 years,480-485,1e6-1e7,1e10-1e11,21000-21500,Generation X
Czech Republic,2013,male,25-34 years,165-170,1e5-1e6,1e10-1e11,21000-21500,Millenials
Czech Republic,2013,male,15-24 years,105-110,1e5-1e6,1e10-1e11,21000-21500,Millenials
Czech Republic,2013,female,75+ years,35-40,1e5-1e6,1e10-1e11,21000-21500,Silent
Czech Republic,2013,female,35-54 years,105-110,1e6-1e7,1e10-1e11,21000-21500,Generation X
Czech Republic,2013,female,55-74 years,90-95,1e6-1e7,1e10-1e11,21000-21500,Boomers
Czech Republic,2013,female,25-34 years,25-30,1e5-1e6,1e10-1e11,21000-21500,Millenials
Czech Republic,2013,female,15-24 years,10-15,1e5-1e6,1e10-1e11,21000-21500,Millenials
Czech Republic,2013,male,5-14 years,0-5,1e5-1e6,1e10-1e11,21000-21500,Generation Z
Czech Republic,2013,female,5-14 years,0-5,1e5-1e6,1e10-1e11,21000-21500,Generation Z
Czech Republic,2014,male,75+ years,120-125,1e5-1e6,1e10-1e11,20500-21000,Silent
Czech Republic,2014,male,55-74 years,360-365,1e6-1e7,1e10-1e11,20500-21000,Boomers
Czech Republic,2014,male,35-54 years,465-470,1e6-1e7,1e10-1e11,20500-21000,Generation X
Czech Republic,2014,male,25-34 years,155-160,1e5-1e6,1e10-1e11,20500-21000,Millenials
Czech Republic,2014,male,15-24 years,80-85,1e5-1e6,1e10-1e11,20500-21000,Millenials
Czech Republic,2014,female,75+ years,50-55,1e5-1e6,1e10-1e11,20500-21000,Silent
Czech Republic,2014,female,55-74 years,105-110,1e6-1e7,1e10-1e11,20500-21000,Boomers
Czech Republic,2014,female,35-54 years,90-95,1e6-1e7,1e10-1e11,20500-21000,Generation X
Czech Republic,2014,female,25-34 years,25-30,1e5-1e6,1e10-1e11,20500-21000,Millenials
Czech Republic,2014,female,15-24 years,10-15,1e5-1e6,1e10-1e11,20500-21000,Millenials
Czech Republic,2014,female,5-14 years,0-5,1e5-1e6,1e10-1e11,20500-21000,Generation Z
Czech Republic,2014,male,5-14 years,0-5,1e5-1e6,1e10-1e11,20500-21000,Generation Z
Czech Republic,2015,male,75+ years,140-145,1e5-1e6,1e10-1e11,18500-19000,Silent
Czech Republic,2015,male,55-74 years,370-375,1e6-1e7,1e10-1e11,18500-19000,Boomers
Czech Republic,2015,male,35-54 years,400-405,1e6-1e7,1e10-1e11,18500-19000,Generation X
Czech Republic,2015,male,25-34 years,150-155,1e5-1e6,1e10-1e11,18500-19000,Millenials
Czech Republic,2015,male,15-24 years,55-60,1e5-1e6,1e10-1e11,18500-19000,Millenials
Czech Republic,2015,female,75+ years,40-45,1e5-1e6,1e10-1e11,18500-19000,Silent
Czech Republic,2015,female,55-74 years,75-80,1e6-1e7,1e10-1e11,18500-19000,Boomers
Czech Republic,2015,female,35-54 years,85-90,1e6-1e7,1e10-1e11,18500-19000,Generation X
Czech Republic,2015,female,15-24 years,15-20,1e5-1e6,1e10-1e11,18500-19000,Millenials
Czech Republic,2015,female,25-34 years,15-20,1e5-1e6,1e10-1e11,18500-19000,Millenials
Czech Republic,2015,female,5-14 years,0-5,1e5-1e6,1e10-1e11,18500-19000,Generation Z
Czech Republic,2015,male,5-14 years,0-5,1e5-1e6,1e10-1e11,18500-19000,Generation Z
Czech Republic,2016,male,75+ years,135-140,1e5-1e6,1e10-1e11,19500-20000,Silent
Czech Republic,2016,male,55-74 years,315-320,1e6-1e7,1e10-1e11,19500-20000,Boomers
Czech Republic,2016,male,35-54 years,385-390,1e6-1e7,1e10-1e11,19500-20000,Generation X
Czech Republic,2016,male,25-34 years,135-140,1e5-1e6,1e10-1e11,19500-20000,Millenials
Czech Republic,2016,male,15-24 years,75-80,1e5-1e6,1e10-1e11,19500-20000,Millenials
Czech Republic,2016,female,55-74 years,85-90,1e6-1e7,1e10-1e11,19500-20000,Boomers
Czech Republic,2016,female,35-54 years,90-95,1e6-1e7,1e10-1e11,19500-20000,Generation X
Czech Republic,2016,female,75+ years,20-25,1e5-1e6,1e10-1e11,19500-20000,Silent
Czech Republic,2016,female,25-34 years,30-35,1e5-1e6,1e10-1e11,19500-20000,Millenials
Czech Republic,2016,female,15-24 years,20-25,1e5-1e6,1e10-1e11,19500-20000,Millenials
Denmark,1994,male,75+ years,85-90,1e5-1e6,1e10-1e11,32000-32500,G.I. Generation
Denmark,1994,male,55-74 years,185-190,1e5-1e6,1e10-1e11,32000-32500,Silent
Denmark,1994,male,35-54 years,275-280,1e5-1e6,1e10-1e11,32000-32500,Boomers
Denmark,1994,female,75+ years,65-70,1e5-1e6,1e10-1e11,32000-32500,G.I. Generation
Denmark,1994,male,25-34 years,80-85,1e5-1e6,1e10-1e11,32000-32500,Boomers
Denmark,1994,female,55-74 years,95-100,1e5-1e6,1e10-1e11,32000-32500,Silent
Denmark,1994,female,35-54 years,110-115,1e5-1e6,1e10-1e11,32000-32500,Boomers
Denmark,1994,male,15-24 years,35-40,1e5-1e6,1e10-1e11,32000-32500,Generation X
Denmark,1994,female,25-34 years,20-25,1e5-1e6,1e10-1e11,32000-32500,Boomers
Denmark,1994,female,15-24 years,10-15,1e5-1e6,1e10-1e11,32000-32500,Generation X
Denmark,1994,male,5-14 years,0-5,1e5-1e6,1e10-1e11,32000-32500,Millenials
Denmark,1994,female,5-14 years,0-5,1e5-1e6,1e10-1e11,32000-32500,Millenials
Denmark,1995,male,75+ years,80-85,1e5-1e6,1e10-1e11,37500-38000,G.I. Generation
Denmark,1995,male,55-74 years,175-180,1e5-1e6,1e10-1e11,37500-38000,Silent
Denmark,1995,female,75+ years,60-65,1e5-1e6,1e10-1e11,37500-38000,G.I. Generation
Denmark,1995,male,35-54 years,200-205,1e5-1e6,1e10-1e11,37500-38000,Boomers
Denmark,1995,male,25-34 years,105-110,1e5-1e6,1e10-1e11,37500-38000,Generation X
Denmark,1995,female,55-74 years,100-105,1e5-1e6,1e10-1e11,37500-38000,Silent
Denmark,1995,female,35-54 years,105-110,1e5-1e6,1e10-1e11,37500-38000,Boomers
Denmark,1995,male,15-24 years,45-50,1e5-1e6,1e10-1e11,37500-38000,Generation X
Denmark,1995,female,25-34 years,15-20,1e5-1e6,1e10-1e11,37500-38000,Generation X
Denmark,1995,female,15-24 years,5-10,1e5-1e6,1e10-1e11,37500-38000,Generation X
Denmark,1995,male,5-14 years,0-5,1e5-1e6,1e10-1e11,37500-38000,Millenials
Denmark,1995,female,5-14 years,0-5,1e5-1e6,1e10-1e11,37500-38000,Millenials
Denmark,1996,male,75+ years,90-95,1e5-1e6,1e10-1e11,38000-38500,G.I. Generation
Denmark,1996,male,55-74 years,165-170,1e5-1e6,1e10-1e11,38000-38500,Silent
Denmark,1996,male,35-54 years,235-240,1e5-1e6,1e10-1e11,38000-38500,Boomers
Denmark,1996,female,75+ years,45-50,1e5-1e6,1e10-1e11,38000-38500,G.I. Generation
Denmark,1996,male,25-34 years,80-85,1e5-1e6,1e10-1e11,38000-38500,Generation X
Denmark,1996,female,35-54 years,110-115,1e5-1e6,1e10-1e11,38000-38500,Boomers
Denmark,1996,female,55-74 years,70-75,1e5-1e6,1e10-1e11,38000-38500,Silent
Denmark,1996,male,15-24 years,45-50,1e5-1e6,1e10-1e11,38000-38500,Generation X
Denmark,1996,female,25-34 years,15-20,1e5-1e6,1e10-1e11,38000-38500,Generation X
Denmark,1996,female,15-24 years,5-10,1e5-1e6,1e10-1e11,38000-38500,Generation X
Denmark,1996,male,5-14 years,0-5,1e5-1e6,1e10-1e11,38000-38500,Millenials
Denmark,1996,female,5-14 years,0-5,1e5-1e6,1e10-1e11,38000-38500,Millenials
Denmark,1997,male,75+ years,90-95,1e5-1e6,1e10-1e11,35000-35500,G.I. Generation
Denmark,1997,male,55-74 years,145-150,1e5-1e6,1e10-1e11,35000-35500,Silent
Denmark,1997,male,35-54 years,190-195,1e5-1e6,1e10-1e11,35000-35500,Boomers
Denmark,1997,female,75+ years,45-50,1e5-1e6,1e10-1e11,35000-35500,G.I. Generation
Denmark,1997,male,25-34 years,75-80,1e5-1e6,1e10-1e11,35000-35500,Generation X
Denmark,1997,female,55-74 years,85-90,1e5-1e6,1e10-1e11,35000-35500,Silent
Denmark,1997,male,15-24 years,40-45,1e5-1e6,1e10-1e11,35000-35500,Generation X
Denmark,1997,female,35-54 years,80-85,1e5-1e6,1e10-1e11,35000-35500,Boomers
Denmark,1997,female,25-34 years,20-25,1e5-1e6,1e10-1e11,35000-35500,Generation X
Denmark,1997,female,15-24 years,15-20,1e5-1e6,1e10-1e11,35000-35500,Generation X
Denmark,1997,male,5-14 years,0-5,1e5-1e6,1e10-1e11,35000-35500,Millenials
Denmark,1997,female,5-14 years,0-5,1e5-1e6,1e10-1e11,35000-35500,Millenials
Denmark,1998,male,75+ years,70-75,1e5-1e6,1e10-1e11,35500-36000,G.I. Generation
Denmark,1998,male,35-54 years,230-235,1e5-1e6,1e10-1e11,35500-36000,Boomers
Denmark,1998,male,55-74 years,115-120,1e5-1e6,1e10-1e11,35500-36000,Silent
Denmark,1998,male,25-34 years,80-85,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1998,female,75+ years,35-40,1e5-1e6,1e10-1e11,35500-36000,G.I. Generation
Denmark,1998,female,55-74 years,70-75,1e5-1e6,1e10-1e11,35500-36000,Silent
Denmark,1998,female,35-54 years,75-80,1e5-1e6,1e10-1e11,35500-36000,Boomers
Denmark,1998,male,15-24 years,30-35,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1998,female,25-34 years,15-20,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1998,female,15-24 years,5-10,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1998,male,5-14 years,0-5,1e5-1e6,1e10-1e11,35500-36000,Millenials
Denmark,1998,female,5-14 years,0-5,1e5-1e6,1e10-1e11,35500-36000,Millenials
Denmark,1999,male,75+ years,60-65,1e5-1e6,1e10-1e11,35500-36000,G.I. Generation
Denmark,1999,male,55-74 years,150-155,1e5-1e6,1e10-1e11,35500-36000,Silent
Denmark,1999,male,35-54 years,210-215,1e5-1e6,1e10-1e11,35500-36000,Boomers
Denmark,1999,male,25-34 years,90-95,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1999,female,55-74 years,70-75,1e5-1e6,1e10-1e11,35500-36000,Silent
Denmark,1999,male,15-24 years,35-40,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1999,female,75+ years,25-30,1e5-1e6,1e10-1e11,35500-36000,G.I. Generation
Denmark,1999,female,35-54 years,70-75,1e5-1e6,1e10-1e11,35500-36000,Boomers
Denmark,1999,female,25-34 years,20-25,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1999,female,15-24 years,5-10,1e5-1e6,1e10-1e11,35500-36000,Generation X
Denmark,1999,male,5-14 years,0-5,1e5-1e6,1e10-1e11,35500-36000,Millenials
Denmark,1999,female,5-14 years,0-5,1e5-1e6,1e10-1e11,35500-36000,Millenials
Denmark,2000,male,75+ years,70-75,1e5-1e6,1e10-1e11,32500-33000,G.I. Generation
Denmark,2000,male,55-74 years,140-145,1e5-1e6,1e10-1e11,32500-33000,Silent
Denmark,2000,male,35-54 years,215-220,1e5-1e6,1e10-1e11,32500-33000,Boomers
Denmark,2000,female,75+ years,40-45,1e5-1e6,1e10-1e11,32500-33000,G.I. Generation
Denmark,2000,male,25-34 years,60-65,1e5-1e6,1e10-1e11,32500-33000,Generation X
Denmark,2000,male,15-24 years,35-40,1e5-1e6,1e10-1e11,32500-33000,Generation X
Denmark,2000,female,55-74 years,50-55,1e5-1e6,1e10-1e11,32500-33000,Silent
Denmark,2000,female,35-54 years,70-75,1e5-1e6,1e10-1e11,32500-33000,Boomers
Denmark,2000,female,25-34 years,15-20,1e5-1e6,1e10-1e11,32500-33000,Generation X
Denmark,2000,female,15-24 years,5-10,1e5-1e6,1e10-1e11,32500-33000,Generation X
Denmark,2000,male,5-14 years,0-5,1e5-1e6,1e10-1e11,32500-33000,Millenials
Denmark,2000,female,5-14 years,0-5,1e5-1e6,1e10-1e11,32500-33000,Millenials
Denmark,2001,male,75+ years,80-85,1e5-1e6,1e10-1e11,32500-33000,Silent
Denmark,2001,male,35-54 years,200-205,1e5-1e6,1e10-1e11,32500-33000,Boomers
Denmark,2001,male,55-74 years,120-125,1e5-1e6,1e10-1e11,32500-33000,Silent
Denmark,2001,female,75+ years,45-50,1e5-1e6,1e10-1e11,32500-33000,Silent
Denmark,2001,female,55-74 years,80-85,1e5-1e6,1e10-1e11,32500-33000,Silent
Denmark,2001,male,25-34 years,55-60,1e5-1e6,1e10-1e11,32500-33000,Generation X
Denmark,2001,male,15-24 years,35-40,1e5-1e6,1e10-1e11,32500-33000,Millenials
Denmark,2001,female,35-54 years,70-75,1e5-1e6,1e10-1e11,32500-33000,Boomers
Denmark,2001,female,15-24 years,5-10,1e5-1e6,1e10-1e11,32500-33000,Millenials
Denmark,2001,female,25-34 years,5-10,1e5-1e6,1e10-1e11,32500-33000,Generation X
Denmark,2001,male,5-14 years,0-5,1e5-1e6,1e10-1e11,32500-33000,Millenials
Denmark,2001,female,5-14 years,0-5,1e5-1e6,1e10-1e11,32500-33000,Millenials
Denmark,2002,male,75+ years,75-80,1e5-1e6,1e10-1e11,35000-35500,Silent
Denmark,2002,male,55-74 years,135-140,1e5-1e6,1e10-1e11,35000-35500,Silent
Denmark,2002,male,35-54 years,180-185,1e5-1e6,1e10-1e11,35000-35500,Boomers
Denmark,2002,female,75+ years,40-45,1e5-1e6,1e10-1e11,35000-35500,Silent
Denmark,2002,male,25-34 years,60-65,1e5-1e6,1e10-1e11,35000-35500,Generation X
Denmark,2002,male,15-24 years,35-40,1e5-1e6,1e10-1e11,35000-35500,Millenials
Denmark,2002,female,55-74 years,60-65,1e5-1e6,1e10-1e11,35000-35500,Silent
Denmark,2002,female,35-54 years,60-65,1e5-1e6,1e10-1e11,35000-35500,Boomers
Denmark,2002,female,25-34 years,10-15,1e5-1e6,1e10-1e11,35000-35500,Generation X
Denmark,2002,female,15-24 years,5-10,1e5-1e6,1e10-1e11,35000-35500,Millenials
Denmark,2002,female,5-14 years,0-5,1e5-1e6,1e10-1e11,35000-35500,Millenials
Denmark,2002,male,5-14 years,0-5,1e5-1e6,1e10-1e11,35000-35500,Millenials
Denmark,2003,male,75+ years,70-75,1e5-1e6,1e10-1e11,43000-43500,Silent
Denmark,2003,male,35-54 years,205-210,1e5-1e6,1e10-1e11,43000-43500,Boomers
Denmark,2003,male,55-74 years,125-130,1e5-1e6,1e10-1e11,43000-43500,Silent
Denmark,2003,male,25-34 years,45-50,1e5-1e6,1e10-1e11,43000-43500,Generation X
Denmark,2003,female,75+ years,25-30,1e5-1e6,1e10-1e11,43000-43500,Silent
Denmark,2003,female,55-74 years,55-60,1e5-1e6,1e10-1e11,43000-43500,Silent
Denmark,2003,male,15-24 years,20-25,1e5-1e6,1e10-1e11,43000-43500,Millenials
Denmark,2003,female,35-54 years,40-45,1e5-1e6,1e10-1e11,43000-43500,Boomers
Denmark,2003,female,25-34 years,15-20,1e5-1e6,1e10-1e11,43000-43500,Generation X
Denmark,2003,female,15-24 years,5-10,1e5-1e6,1e10-1e11,43000-43500,Millenials
Denmark,2003,female,5-14 years,0-5,1e5-1e6,1e10-1e11,43000-43500,Millenials
Denmark,2003,male,5-14 years,0-5,1e5-1e6,1e10-1e11,43000-43500,Millenials
Denmark,2004,male,75+ years,65-70,1e5-1e6,1e10-1e11,49500-50000,Silent
Denmark,2004,male,35-54 years,175-180,1e5-1e6,1e10-1e11,49500-50000,Boomers
Denmark,2004,male,55-74 years,120-125,1e5-1e6,1e10-1e11,49500-50000,Silent
Denmark,2004,male,25-34 years,55-60,1e5-1e6,1e10-1e11,49500-50000,Generation X
Denmark,2004,female,55-74 years,65-70,1e5-1e6,1e10-1e11,49500-50000,Silent
Denmark,2004,male,15-24 years,30-35,1e5-1e6,1e10-1e11,49500-50000,Millenials
Denmark,2004,female,75+ years,20-25,1e5-1e6,1e10-1e11,49500-50000,Silent
Denmark,2004,female,35-54 years,70-75,1e5-1e6,1e10-1e11,49500-50000,Boomers
Denmark,2004,female,25-34 years,15-20,1e5-1e6,1e10-1e11,49500-50000,Generation X
Denmark,2004,female,15-24 years,10-15,1e5-1e6,1e10-1e11,49500-50000,Millenials
Denmark,2004,female,5-14 years,0-5,1e5-1e6,1e10-1e11,49500-50000,Millenials
Denmark,2004,male,5-14 years,0-5,1e5-1e6,1e10-1e11,49500-50000,Millenials
Denmark,2005,male,75+ years,80-85,1e5-1e6,1e10-1e11,51500-52000,Silent
Denmark,2005,male,55-74 years,135-140,1e5-1e6,1e10-1e11,51500-52000,Silent
Denmark,2005,male,35-54 years,155-160,1e5-1e6,1e10-1e11,51500-52000,Boomers
Denmark,2005,female,75+ years,35-40,1e5-1e6,1e10-1e11,51500-52000,Silent
Denmark,2005,male,25-34 years,50-55,1e5-1e6,1e10-1e11,51500-52000,Generation X
Denmark,2005,female,55-74 years,60-65,1e5-1e6,1e10-1e11,51500-52000,Silent
Denmark,2005,female,35-54 years,55-60,1e5-1e6,1e10-1e11,51500-52000,Boomers
Denmark,2005,male,15-24 years,20-25,1e5-1e6,1e10-1e11,51500-52000,Millenials
Denmark,2005,female,25-34 years,5-10,1e5-1e6,1e10-1e11,51500-52000,Generation X
Denmark,2005,female,15-24 years,5-10,1e5-1e6,1e10-1e11,51500-52000,Millenials
Denmark,2005,male,5-14 years,0-5,1e5-1e6,1e10-1e11,51500-52000,Millenials
Denmark,2005,female,5-14 years,0-5,1e5-1e6,1e10-1e11,51500-52000,Millenials
Denmark,2006,male,75+ years,75-80,1e5-1e6,1e10-1e11,55000-55500,Silent
Denmark,2006,male,55-74 years,150-155,1e5-1e6,1e10-1e11,55000-55500,Silent
Denmark,2006,male,35-54 years,160-165,1e5-1e6,1e10-1e11,55000-55500,Boomers
Denmark,2006,male,25-34 years,50-55,1e5-1e6,1e10-1e11,55000-55500,Generation X
Denmark,2006,female,55-74 years,70-75,1e5-1e6,1e10-1e11,55000-55500,Silent
Denmark,2006,female,75+ years,20-25,1e5-1e6,1e10-1e11,55000-55500,Silent
Denmark,2006,male,15-24 years,20-25,1e5-1e6,1e10-1e11,55000-55500,Millenials
Denmark,2006,female,35-54 years,55-60,1e5-1e6,1e10-1e11,55000-55500,Boomers
Denmark,2006,female,25-34 years,10-15,1e5-1e6,1e10-1e11,55000-55500,Generation X
Denmark,2006,female,15-24 years,5-10,1e5-1e6,1e10-1e11,55000-55500,Millenials
Denmark,2006,female,5-14 years,0-5,1e5-1e6,1e10-1e11,55000-55500,Millenials
Denmark,2006,male,5-14 years,0-5,1e5-1e6,1e10-1e11,55000-55500,Millenials
Denmark,2007,male,75+ years,55-60,1e5-1e6,1e10-1e11,62000-62500,Silent
Denmark,2007,male,55-74 years,120-125,1e5-1e6,1e10-1e11,62000-62500,Silent
Denmark,2007,male,35-54 years,140-145,1e5-1e6,1e10-1e11,62000-62500,Boomers
Denmark,2007,male,25-34 years,55-60,1e5-1e6,1e10-1e11,62000-62500,Generation X
Denmark,2007,female,75+ years,30-35,1e5-1e6,1e10-1e11,62000-62500,Silent
Denmark,2007,female,35-54 years,70-75,1e5-1e6,1e10-1e11,62000-62500,Boomers
Denmark,2007,female,55-74 years,50-55,1e5-1e6,1e10-1e11,62000-62500,Silent
Denmark,2007,male,15-24 years,10-15,1e5-1e6,1e10-1e11,62000-62500,Millenials
Denmark,2007,female,25-34 years,10-15,1e5-1e6,1e10-1e11,62000-62500,Generation X
Denmark,2007,female,15-24 years,5-10,1e5-1e6,1e10-1e11,62000-62500,Millenials
Denmark,2007,male,5-14 years,0-5,1e5-1e6,1e10-1e11,62000-62500,Generation Z
Denmark,2007,female,5-14 years,0-5,1e5-1e6,1e10-1e11,62000-62500,Generation Z
Denmark,2008,male,75+ years,60-65,1e5-1e6,1e10-1e11,68000-68500,Silent
Denmark,2008,male,55-74 years,125-130,1e5-1e6,1e10-1e11,68000-68500,Silent
Denmark,2008,male,35-54 years,145-150,1e5-1e6,1e10-1e11,68000-68500,Boomers
Denmark,2008,male,25-34 years,45-50,1e5-1e6,1e10-1e11,68000-68500,Generation X
Denmark,2008,female,75+ years,25-30,1e5-1e6,1e10-1e11,68000-68500,Silent
Denmark,2008,female,55-74 years,60-65,1e5-1e6,1e10-1e11,68000-68500,Silent
Denmark,2008,female,35-54 years,75-80,1e5-1e6,1e10-1e11,68000-68500,Boomers
Denmark,2008,male,15-24 years,25-30,1e5-1e6,1e10-1e11,68000-68500,Millenials
Denmark,2008,female,25-34 years,5-10,1e5-1e6,1e10-1e11,68000-68500,Generation X
Denmark,2008,female,15-24 years,5-10,1e5-1e6,1e10-1e11,68000-68500,Millenials
Denmark,2008,female,5-14 years,0-5,1e5-1e6,1e10-1e11,68000-68500,Generation Z
Denmark,2008,male,5-14 years,0-5,1e5-1e6,1e10-1e11,68000-68500,Generation Z
Denmark,2009,male,75+ years,60-65,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2009,male,55-74 years,160-165,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2009,male,35-54 years,185-190,1e5-1e6,1e10-1e11,61500-62000,Boomers
Denmark,2009,female,75+ years,30-35,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2009,male,25-34 years,35-40,1e5-1e6,1e10-1e11,61500-62000,Generation X
Denmark,2009,female,55-74 years,50-55,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2009,male,15-24 years,20-25,1e5-1e6,1e10-1e11,61500-62000,Millenials
Denmark,2009,female,35-54 years,40-45,1e5-1e6,1e10-1e11,61500-62000,Boomers
Denmark,2009,female,25-34 years,10-15,1e5-1e6,1e10-1e11,61500-62000,Generation X
Denmark,2009,female,15-24 years,0-5,1e5-1e6,1e10-1e11,61500-62000,Millenials
Denmark,2009,male,5-14 years,0-5,1e5-1e6,1e10-1e11,61500-62000,Generation Z
Denmark,2009,female,5-14 years,0-5,1e5-1e6,1e10-1e11,61500-62000,Generation Z
Denmark,2010,male,75+ years,60-65,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2010,male,55-74 years,140-145,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2010,male,35-54 years,140-145,1e5-1e6,1e10-1e11,61500-62000,Generation X
Denmark,2010,male,25-34 years,40-45,1e5-1e6,1e10-1e11,61500-62000,Generation X
Denmark,2010,female,75+ years,20-25,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2010,female,55-74 years,55-60,1e5-1e6,1e10-1e11,61500-62000,Silent
Denmark,2010,female,35-54 years,60-65,1e5-1e6,1e10-1e11,61500-62000,Generation X
Denmark,2010,male,15-24 years,15-20,1e5-1e6,1e10-1e11,61500-62000,Millenials
Denmark,2010,female,15-24 years,5-10,1e5-1e6,1e10-1e11,61500-62000,Millenials
Denmark,2010,female,25-34 years,5-10,1e5-1e6,1e10-1e11,61500-62000,Generation X
Denmark,2010,female,5-14 years,0-5,1e5-1e6,1e10-1e11,61500-62000,Generation Z
Denmark,2010,male,5-14 years,0-5,1e5-1e6,1e10-1e11,61500-62000,Generation Z
Denmark,2011,male,75+ years,45-50,1e5-1e6,1e10-1e11,65500-66000,Silent
Denmark,2011,male,35-54 years,185-190,1e5-1e6,1e10-1e11,65500-66000,Generation X
Denmark,2011,male,55-74 years,135-140,1e5-1e6,1e10-1e11,65500-66000,Boomers
Denmark,2011,male,25-34 years,30-35,1e5-1e6,1e10-1e11,65500-66000,Millenials
Denmark,2011,female,75+ years,20-25,1e5-1e6,1e10-1e11,65500-66000,Silent
Denmark,2011,female,55-74 years,55-60,1e5-1e6,1e10-1e11,65500-66000,Boomers
Denmark,2011,male,15-24 years,25-30,1e5-1e6,1e10-1e11,65500-66000,Millenials
Denmark,2011,female,35-54 years,45-50,1e5-1e6,1e10-1e11,65500-66000,Generation X
Denmark,2011,female,25-34 years,10-15,1e5-1e6,1e10-1e11,65500-66000,Millenials
Denmark,2011,female,15-24 years,10-15,1e5-1e6,1e10-1e11,65500-66000,Millenials
Denmark,2011,female,5-14 years,0-5,1e5-1e6,1e10-1e11,65500-66000,Generation Z
Denmark,2011,male,5-14 years,0-5,1e5-1e6,1e10-1e11,65500-66000,Generation Z
Denmark,2012,male,75+ years,65-70,1e5-1e6,1e10-1e11,62000-62500,Silent
Denmark,2012,male,35-54 years,205-210,1e5-1e6,1e10-1e11,62000-62500,Generation X
Denmark,2012,male,55-74 years,150-155,1e5-1e6,1e10-1e11,62000-62500,Boomers
Denmark,2012,female,55-74 years,70-75,1e5-1e6,1e10-1e11,62000-62500,Boomers
Denmark,2012,male,25-34 years,30-35,1e5-1e6,1e10-1e11,62000-62500,Millenials
Denmark,2012,male,15-24 years,30-35,1e5-1e6,1e10-1e11,62000-62500,Millenials
